key,vsm_actual_x,SaldoInsolutoActual_x,PagosVencidosMeses_x,vsm_actual_y,SaldoInsolutoActual_y,PagosVencidosMeses_y,estado
15061,2686.144,171.58,0,2686.144,171.06,0,Coahuila
15062,2686.144,205.98,0,2686.144,205.38,0,Coahuila
15063,2686.144,110.47,0,2686.144,114.1,0,Coahuila
15064,2686.144,109.92,1,2686.144,111.13,0,Jalisco
15065,2686.144,172.52,0,2686.144,174.14,0,Coahuila
15066,2686.144,112.95,0,2686.144,115.21,0,Coahuila
15067,2686.144,179.37,0,2686.144,180.43,0,Coahuila
15068,2686.144,211.0,0,2686.144,214.37,1,Coahuila
15069,2686.144,75.67,0,2686.144,78.14,0,Coahuila
15070,2686.144,82.31,0,2686.144,85.04,0,Coahuila
15071,2686.144,155.52,0,2686.144,158.8,0,Coahuila
15072,2686.144,155.98,0,2686.144,158.07,0,Coahuila
15073,2686.144,144.43,0,2686.144,148.59,0,Coahuila
15074,2686.144,68.41,0,2686.144,71.38,0,Jalisco
15075,2686.144,136.07,1,2686.144,137.77,0,Coahuila
15076,2686.144,120.77,0,2686.144,121.52,0,Coahuila
15077,2686.144,19.49,1,2686.144,23.65,1,Coahuila
15078,2686.144,168.26,0,2686.144,171.48,0,Coahuila
15079,2686.144,166.17,0,2686.144,167.13,0,Coahuila
15080,2686.144,42.66,0,2686.144,48.29,0,Coahuila
15081,2686.144,27.54,0,2686.144,35.15,0,Coahuila
15082,2686.144,203.68,0,2686.144,204.73,0,Coahuila
15083,2686.144,147.79,0,2686.144,154.59,0,Coahuila
15084,2686.144,76.5,0,2686.144,79.96,0,Coahuila
15085,2686.144,0.0,0,2686.144,6.86,0,Coahuila
15086,2686.144,152.01,0,2686.144,153.76,0,Coahuila
15087,2686.144,262.15,0,2686.144,267.36,0,Coahuila
15088,2686.144,135.93,0,2686.144,137.54,0,Coahuila
15089,2686.144,106.01,0,2686.144,109.87,0,Coahuila
15090,2686.144,90.82,0,2686.144,93.84,0,Coahuila
15091,2686.144,814.91,2,2686.144,812.04,1,Coahuila
15092,2686.144,216.44,1,2686.144,218.71,1,Coahuila
15093,2686.144,37.97,0,2686.144,40.78,0,Coahuila
15094,2686.144,122.68,0,2686.144,124.32,0,Coahuila
15095,2686.144,186.56,0,2686.144,187.49,0,Coahuila
15096,2686.144,60.19,0,2686.144,65.13,0,Coahuila
15097,2686.144,223.61,0,2686.144,224.1,0,Coahuila
15098,2686.144,342.25,0,2686.144,343.96,0,Coahuila
15099,2686.144,180.97,0,2686.144,183.3,0,Coahuila
15100,2686.144,0.0,0,2686.144,102.33,0,Coahuila
15101,2686.144,120.29,0,2686.144,124.85,0,Coahuila
15102,2686.144,136.67,0,2686.144,139.01,0,Coahuila
15103,2686.144,104.75,0,2686.144,111.91,0,Coahuila
15104,2686.144,107.26,0,2686.144,107.78,0,Coahuila
15105,2686.144,171.39,0,2686.144,172.29,0,Coahuila
15106,2686.144,405.71,0,2686.144,409.32,0,Coahuila
15107,2686.144,152.5,0,2686.144,153.23,0,Coahuila
15108,2686.144,116.03,0,2686.144,115.42,0,Coahuila
15109,2686.144,233.62,1,2686.144,230.35,0,Coahuila
15110,2686.144,176.32,0,2686.144,177.3,0,Coahuila
15111,2686.144,258.21,0,2686.144,256.67,0,Coahuila
15112,2686.144,97.45,0,2686.144,100.51,0,Coahuila
15113,2686.144,201.93,0,2686.144,205.22,1,Coahuila
15114,2686.144,67.91,0,2686.144,68.63,0,Coahuila
15115,2686.144,59.84,0,2686.144,60.97,0,San Luis Potosi
15116,2686.144,140.29,0,2686.144,142.5,0,San Luis Potosi
15117,2686.144,109.55,0,2686.144,111.23,0,San Luis Potosi
15118,2686.144,85.85,0,2686.144,87.15,0,San Luis Potosi
15119,2686.144,88.48,0,2686.144,89.84,0,San Luis Potosi
15120,2686.144,137.74,0,2686.144,139.82,0,San Luis Potosi
15121,2686.144,68.21,0,2686.144,68.16,0,San Luis Potosi
15122,2686.144,67.3,1,2686.144,69.41,0,Jalisco
15123,2686.144,63.71,0,2686.144,64.65,0,San Luis Potosi
15124,2686.144,65.42,0,2686.144,67.07,0,Jalisco
15125,2686.144,88.58,1,2686.144,89.99,1,San Luis Potosi
15126,2686.144,86.48,0,2686.144,87.06,0,San Luis Potosi
15127,2686.144,93.11,0,2686.144,94.51,0,San Luis Potosi
15128,2686.144,67.32,0,2686.144,68.34,0,San Luis Potosi
15129,2686.144,67.31,0,2686.144,68.33,0,San Luis Potosi
15130,2686.144,75.04,1,2686.144,76.06,1,San Luis Potosi
15131,2686.144,80.48,0,2686.144,81.01,0,San Luis Potosi
15132,2686.144,78.91,0,2686.144,79.62,0,San Luis Potosi
15133,2686.144,0.0,0,2686.144,87.2,0,San Luis Potosi
15134,2686.144,109.37,0,2686.144,111.41,0,San Luis Potosi
15135,2686.144,84.38,2,2686.144,82.98,1,San Luis Potosi
15136,2686.144,88.93,0,2686.144,90.54,0,San Luis Potosi
15137,2686.144,96.52,0,2686.144,96.3,0,San Luis Potosi
15138,2686.144,81.87,0,2686.144,82.57,0,San Luis Potosi
15139,2686.144,86.81,0,2686.144,87.38,0,San Luis Potosi
15140,2686.144,84.79,2,2686.144,85.34,1,San Luis Potosi
15141,2686.144,89.51,0,2686.144,92.32,0,San Luis Potosi
15142,2686.144,57.07,0,2686.144,59.94,0,San Luis Potosi
15143,2686.144,67.76,0,2686.144,67.7,0,San Luis Potosi
15144,2686.144,89.93,3,2686.144,90.49,2,San Luis Potosi
15145,2686.144,68.19,0,2686.144,69.18,0,San Luis Potosi
15146,2686.144,87.95,0,2686.144,88.52,0,San Luis Potosi
15147,2686.144,48.88,0,2686.144,53.23,0,San Luis Potosi
15148,2686.144,67.99,0,2686.144,68.99,0,San Luis Potosi
15149,2686.144,84.69,0,2686.144,85.28,0,San Luis Potosi
15150,2686.144,115.15,0,2686.144,115.93,0,San Luis Potosi
15151,2686.144,87.37,0,2686.144,87.81,0,San Luis Potosi
15152,2686.144,101.73,0,2686.144,101.25,0,San Luis Potosi
15153,2686.144,114.53,1,2686.144,115.26,1,San Luis Potosi
15154,2686.144,123.09,0,2686.144,123.84,0,San Luis Potosi
15155,2686.144,88.97,0,2686.144,88.53,0,San Luis Potosi
15156,2686.144,95.37,0,2686.144,95.94,0,San Luis Potosi
15157,2686.144,106.66,0,2686.144,107.34,0,San Luis Potosi
15158,2686.144,85.81,0,2686.144,86.39,0,San Luis Potosi
15159,2686.144,99.16,0,2686.144,99.2,0,Jalisco
15160,2686.144,111.75,0,2686.144,111.18,0,San Luis Potosi
15161,2686.144,83.06,0,2686.144,84.46,0,San Luis Potosi
15162,2686.144,63.77,0,2686.144,65.75,0,San Luis Potosi
15163,2686.144,88.49,0,2686.144,89.08,0,San Luis Potosi
15164,2686.144,141.87,0,2686.144,141.67,0,San Luis Potosi
15165,2686.144,54.5,0,2686.144,55.08,0,San Luis Potosi
15166,2686.144,154.07,0,2686.144,155.6,0,San Luis Potosi
15167,2686.144,120.68,0,2686.144,121.37,0,San Luis Potosi
15168,2686.144,87.78,0,2686.144,87.33,0,San Luis Potosi
15169,2686.144,125.08,0,2686.144,126.01,0,San Luis Potosi
15170,2686.144,126.17,0,2686.144,127.01,0,San Luis Potosi
15171,2686.144,88.34,1,2686.144,88.91,1,San Luis Potosi
15172,2686.144,86.18,0,2686.144,86.79,0,San Luis Potosi
15173,2686.144,79.2,0,2686.144,81.29,0,San Luis Potosi
15174,2686.144,89.27,0,2686.144,89.85,0,San Luis Potosi
15175,2686.144,86.47,0,2686.144,87.04,0,San Luis Potosi
15176,2686.144,88.82,0,2686.144,88.38,0,San Luis Potosi
15177,2686.144,87.8,0,2686.144,88.38,0,San Luis Potosi
15178,2686.144,86.32,0,2686.144,87.9,0,San Luis Potosi
15179,2686.144,0.0,0,2686.144,96.38,0,San Luis Potosi
15180,2686.144,87.32,0,2686.144,86.89,0,San Luis Potosi
15181,2686.144,83.17,0,2686.144,85.7,0,San Luis Potosi
15182,2686.144,128.24,0,2686.144,130.53,0,San Luis Potosi
15183,2686.144,37.31,0,2686.144,40.07,0,San Luis Potosi
15184,2686.144,68.45,0,2686.144,71.68,0,San Luis Potosi
15185,2686.144,103.39,0,2686.144,105.28,0,San Luis Potosi
15186,2686.144,43.25,0,2686.144,45.15,0,San Luis Potosi
15187,2686.144,177.39,0,2686.144,178.56,0,San Luis Potosi
15188,2686.144,180.27,0,2686.144,179.36,0,San Luis Potosi
15189,2686.144,118.01,0,2686.144,119.68,0,San Luis Potosi
15190,2686.144,182.42,0,2686.144,183.51,0,San Luis Potosi
15191,2686.144,140.77,0,2686.144,142.77,0,San Luis Potosi
15192,2686.144,113.64,0,2686.144,116.56,0,San Luis Potosi
15193,2686.144,86.75,0,2686.144,87.32,0,San Luis Potosi
15194,2686.144,88.54,0,2686.144,88.09,0,San Luis Potosi
15195,2686.144,109.44,0,2686.144,108.99,0,San Luis Potosi
15196,2686.144,78.99,1,2686.144,77.67,0,San Luis Potosi
15197,2686.144,101.27,0,2686.144,103.53,0,San Luis Potosi
15198,2686.144,29.62,0,2686.144,31.86,0,San Luis Potosi
15199,2686.144,126.74,0,2686.144,128.77,0,San Luis Potosi
15200,2686.144,89.07,0,2686.144,89.68,0,San Luis Potosi
15201,2686.144,87.25,0,2686.144,88.84,0,San Luis Potosi
15202,2686.144,79.91,0,2686.144,84.22,0,San Luis Potosi
15203,2686.144,88.24,0,2686.144,88.8,0,San Luis Potosi
15204,2686.144,125.86,0,2686.144,126.78,0,San Luis Potosi
15205,2686.144,88.64,0,2686.144,89.21,0,San Luis Potosi
15206,2686.144,87.16,2,2686.144,87.77,2,San Luis Potosi
15207,2686.144,86.66,0,2686.144,87.22,0,San Luis Potosi
15208,2686.144,174.93,0,2686.144,175.99,0,San Luis Potosi
15209,2686.144,86.51,0,2686.144,87.08,0,San Luis Potosi
15210,2686.144,43.04,0,2686.144,43.92,0,San Luis Potosi
15211,2686.144,90.23,0,2686.144,90.2,0,San Luis Potosi
15212,2686.144,145.9,0,2686.144,146.92,0,San Luis Potosi
15213,2686.144,123.0,0,2686.144,124.63,0,San Luis Potosi
15214,2686.144,51.74,0,2686.144,53.4,0,San Luis Potosi
15215,2686.144,83.2,0,2686.144,83.84,0,San Luis Potosi
15216,2686.144,165.31,0,2686.144,166.66,0,San Luis Potosi
15217,2686.144,89.62,0,2686.144,89.18,0,San Luis Potosi
15218,2686.144,133.88,0,2686.144,136.46,0,San Luis Potosi
15219,2686.144,108.3,0,2686.144,109.73,0,San Luis Potosi
15220,2686.144,139.77,0,2686.144,140.67,0,San Luis Potosi
15221,2686.144,178.63,0,2686.144,180.5,0,San Luis Potosi
15222,2686.144,98.86,0,2686.144,99.55,0,San Luis Potosi
15223,2686.144,87.36,0,2686.144,87.92,0,San Luis Potosi
15224,2686.144,86.46,0,2686.144,87.31,0,San Luis Potosi
15225,2686.144,89.36,0,2686.144,89.93,0,San Luis Potosi
15226,2686.144,228.57,0,2686.144,229.81,0,San Luis Potosi
15227,2686.144,87.21,0,2686.144,87.98,0,San Luis Potosi
15228,2686.144,87.19,0,2686.144,87.75,0,San Luis Potosi
15229,2686.144,105.96,0,2686.144,105.8,0,San Luis Potosi
15230,2686.144,139.38,0,2686.144,139.29,1,Jalisco
15231,2686.144,88.71,0,2686.144,149.94,0,San Luis Potosi
15232,2686.144,148.98,0,2686.144,149.94,0,San Luis Potosi
15233,2686.144,93.92,0,2686.144,94.49,0,San Luis Potosi
15234,2686.144,89.8,0,2686.144,89.35,0,San Luis Potosi
15235,2686.144,166.92,0,2686.144,168.47,0,San Luis Potosi
15236,2686.144,86.91,0,2686.144,87.48,0,San Luis Potosi
15237,2686.144,113.0,0,2686.144,114.31,0,San Luis Potosi
15238,2686.144,224.54,0,2686.144,225.85,0,San Luis Potosi
15239,2686.144,76.24,0,2686.144,77.06,0,San Luis Potosi
15240,2686.144,90.06,0,2686.144,89.6,0,San Luis Potosi
15241,2686.144,90.81,0,2686.144,91.41,0,San Luis Potosi
15242,2686.144,194.33,0,2686.144,195.49,0,San Luis Potosi
15243,2686.144,90.1,0,2686.144,89.64,0,San Luis Potosi
15244,2686.144,89.69,0,2686.144,89.23,0,San Luis Potosi
15245,2686.144,115.42,0,2686.144,114.8,0,San Luis Potosi
15246,2686.144,88.66,0,2686.144,89.23,0,San Luis Potosi
15247,2686.144,149.83,0,2686.144,150.78,0,San Luis Potosi
15248,2686.144,88.47,0,2686.144,89.06,0,San Luis Potosi
15249,2686.144,129.75,0,2686.144,131.88,0,San Luis Potosi
15250,2686.144,129.42,0,2686.144,131.54,0,San Luis Potosi
15251,2686.144,34.36,0,2686.144,36.11,0,San Luis Potosi
15252,2686.144,112.4,0,2686.144,116.11,1,San Luis Potosi
15253,2686.144,151.34,0,2686.144,150.56,0,San Luis Potosi
15254,2686.144,82.83,0,2686.144,84.26,0,San Luis Potosi
15255,2686.144,84.47,0,2686.144,85.67,0,San Luis Potosi
15256,2686.144,194.01,0,2686.144,193.05,0,San Luis Potosi
15257,2686.144,206.13,0,2686.144,205.08,0,San Luis Potosi
15258,2686.144,92.49,1,2686.144,92.45,1,San Luis Potosi
15259,2686.144,105.46,0,2686.144,108.52,0,Estado de Mexico
15260,2686.144,116.4,0,2686.144,118.69,0,Estado de Mexico
15261,2686.144,324.5,0,2686.144,326.26,0,Baja California
15262,2686.144,303.75,0,2686.144,305.42,0,Baja California
15263,2686.144,288.9,0,2686.144,290.43,0,Baja California
15264,2686.144,237.11,0,2686.144,238.45,0,Baja California
15265,2686.144,158.58,1,2686.144,158.4,0,Baja California
15266,2686.144,312.57,0,2686.144,314.51,0,Baja California
15267,2686.144,335.97,1,2686.144,334.56,0,Baja California
15268,2686.144,345.8,0,2686.144,347.82,0,Baja California
15269,2686.144,486.4,2,2686.144,498.19,1,Baja California
15270,2686.144,316.76,0,2686.144,315.45,0,Baja California
15271,2686.144,336.39,1,2686.144,344.55,0,Baja California
15272,2686.144,358.45,0,2686.144,361.18,0,Baja California
15273,2686.144,154.96,0,2686.144,155.97,0,Baja California
15274,2686.144,97.34,0,2686.144,98.89,0,Baja California
15275,2686.144,73.0,0,2686.144,75.43,0,Baja California
15276,2686.144,243.19,0,2686.144,349.53,0,Baja California
15277,2686.144,72.01,0,2686.144,74.53,0,Baja California
15278,2686.144,173.86,0,2686.144,176.02,0,Baja California
15279,2686.144,158.79,0,2686.144,159.79,0,Baja California
15280,2686.144,81.84,3,2686.144,84.05,2,Baja California
15281,2686.144,138.04,0,2686.144,141.39,0,Baja California
15282,2686.144,166.44,0,2686.144,168.46,0,Baja California
15283,2686.144,177.51,0,2686.144,178.47,0,Baja California
15284,2686.144,166.24,0,2686.144,167.14,0,Baja California
15285,2686.144,89.85,0,2686.144,92.3,1,Baja California
15286,2686.144,176.29,0,2686.144,181.89,0,Baja California
15287,2686.144,101.11,0,2686.144,107.35,0,Baja California
15288,2686.144,184.03,0,2686.144,188.76,0,Baja California
15289,2686.144,180.59,0,2686.144,186.18,0,Baja California
15290,2686.144,366.67,0,2686.144,368.38,0,Baja California
15291,2686.144,96.03,0,2686.144,97.3,0,Jalisco
15292,2686.144,141.91,0,2686.144,142.7,0,Baja California
15293,2686.144,104.31,0,2686.144,104.94,0,Baja California
15294,2686.144,131.83,0,2686.144,132.54,0,Baja California
15295,2686.144,86.99,1,2686.144,85.62,0,Jalisco
15296,2686.144,170.65,0,2686.144,171.6,0,Baja California
15297,2686.144,204.1,0,2686.144,203.12,0,Baja California
15298,2686.144,109.65,0,2686.144,111.48,0,Baja California
15299,2686.144,199.82,3,2686.144,206.68,2,Baja California
15300,2686.144,188.29,0,2686.144,189.3,0,Baja California
15301,2686.144,140.58,0,2686.144,141.5,0,Baja California
15302,2686.144,105.66,0,2686.144,107.51,1,Baja California
15303,2686.144,102.09,0,2686.144,102.65,0,Baja California
15304,2686.144,138.19,0,2686.144,141.63,0,Baja California
15305,2686.144,248.83,0,2686.144,250.24,0,Baja California
15306,2686.144,211.17,0,2686.144,212.2,0,Baja California
15307,2686.144,75.47,0,2686.144,74.88,0,Baja California
15308,2686.144,198.0,0,2686.144,203.33,1,Baja California
15309,2686.144,179.19,0,2686.144,184.74,0,Baja California
15310,2686.144,48.54,0,2686.144,49.36,0,Baja California
15311,2686.144,86.59,0,2686.144,87.06,0,Baja California
15312,2686.144,81.21,0,2686.144,81.23,0,Baja California
15313,2686.144,104.0,0,2686.144,104.62,0,Baja California
15314,2686.144,333.58,0,2686.144,337.02,0,Baja California
15315,2686.144,242.46,1,2686.144,243.78,1,Baja California
15316,2686.144,175.43,0,2686.144,178.25,0,Baja California
15317,2686.144,139.43,1,2686.144,140.99,0,Baja California
15318,2686.144,238.07,0,2686.144,236.89,0,Baja California
15319,2686.144,196.03,0,2686.144,197.0,0,Baja California
15320,2686.144,111.65,0,2686.144,113.44,0,Jalisco
15321,2686.144,122.17,0,2686.144,124.71,0,San Luis Potosi
15322,2686.144,212.08,0,2686.144,213.34,0,San Luis Potosi
15323,2686.144,88.53,0,2686.144,90.19,1,San Luis Potosi
15324,2686.144,95.7,1,2686.144,95.65,1,San Luis Potosi
15325,2686.144,89.55,0,2686.144,90.11,0,San Luis Potosi
15326,2686.144,108.84,0,2686.144,108.85,0,San Luis Potosi
15327,2686.144,89.26,0,2686.144,90.18,0,San Luis Potosi
15328,2686.144,90.07,1,2686.144,91.68,0,San Luis Potosi
15329,2686.144,124.3,0,2686.144,125.07,0,San Luis Potosi
15330,2686.144,120.4,0,2686.144,122.85,0,San Luis Potosi
15331,2686.144,48.31,0,2686.144,48.9,0,San Luis Potosi
15332,2686.144,108.71,0,2686.144,110.47,0,San Luis Potosi
15333,2686.144,88.95,0,2686.144,89.51,0,San Luis Potosi
15334,2686.144,109.11,0,2686.144,110.81,0,San Luis Potosi
15335,2686.144,100.28,1,2686.144,98.73,0,San Luis Potosi
15336,2686.144,186.64,0,2686.144,187.88,0,San Luis Potosi
15337,2686.144,142.44,0,2686.144,143.31,0,San Luis Potosi
15338,2686.144,97.16,0,2686.144,97.76,0,San Luis Potosi
15339,2686.144,88.95,0,2686.144,90.53,0,San Luis Potosi
15340,2686.144,50.94,0,2686.144,51.3,0,San Luis Potosi
15341,2686.144,45.38,0,2686.144,46.9,0,San Luis Potosi
15342,2686.144,50.7,0,2686.144,51.99,0,San Luis Potosi
15343,2686.144,194.61,0,2686.144,193.69,0,San Luis Potosi
15344,2686.144,107.7,1,2686.144,105.91,0,San Luis Potosi
15345,2686.144,75.28,0,2686.144,75.63,0,San Luis Potosi
15346,2686.144,89.97,0,2686.144,90.53,0,San Luis Potosi
15347,2686.144,150.37,0,2686.144,151.32,0,San Luis Potosi
15348,2686.144,115.06,1,2686.144,116.64,0,San Luis Potosi
15349,2686.144,48.85,0,2686.144,52.27,0,San Luis Potosi
15350,2686.144,89.25,0,2686.144,89.84,0,San Luis Potosi
15351,2686.144,158.15,0,2686.144,159.22,0,San Luis Potosi
15352,2686.144,98.49,0,2686.144,99.07,0,San Luis Potosi
15353,2686.144,167.61,0,2686.144,166.83,0,San Luis Potosi
15354,2686.144,106.47,0,2686.144,107.07,0,San Luis Potosi
15355,2686.144,78.77,0,2686.144,81.06,0,San Luis Potosi
15356,2686.144,87.79,0,2686.144,87.37,0,San Luis Potosi
15357,2686.144,89.23,0,2686.144,89.78,0,San Luis Potosi
15358,2686.144,87.03,0,2686.144,87.56,0,San Luis Potosi
15359,2686.144,67.37,0,2686.144,68.71,0,San Luis Potosi
15360,2686.144,186.61,0,2686.144,188.98,0,San Luis Potosi
15361,2686.144,116.08,0,2686.144,117.65,0,San Luis Potosi
15362,2686.144,85.35,0,2686.144,85.89,0,San Luis Potosi
15363,2686.144,118.24,0,2686.144,118.85,0,San Luis Potosi
15364,2686.144,155.6,0,2686.144,157.84,0,San Luis Potosi
15365,2686.144,159.65,0,2686.144,161.78,0,San Luis Potosi
15366,2686.144,122.34,0,2686.144,124.02,0,San Luis Potosi
15367,2686.144,114.75,0,2686.144,116.29,0,San Luis Potosi
15368,2686.144,81.87,0,2686.144,83.24,1,San Luis Potosi
15369,2686.144,84.12,0,2686.144,84.64,0,San Luis Potosi
15370,2686.144,86.23,1,2686.144,86.76,0,San Luis Potosi
15371,2686.144,181.69,0,2686.144,185.38,0,San Luis Potosi
15372,2686.144,71.16,0,2686.144,71.77,0,San Luis Potosi
15373,2686.144,120.43,0,2686.144,121.17,0,San Luis Potosi
15374,2686.144,86.07,0,2686.144,87.58,0,Distrito Federal
15375,2686.144,75.55,0,2686.144,76.28,0,San Luis Potosi
15376,2686.144,85.4,0,2686.144,85.98,0,San Luis Potosi
15377,2686.144,129.41,1,2686.144,132.62,0,San Luis Potosi
15378,2686.144,81.67,0,2686.144,83.33,0,San Luis Potosi
15379,2686.144,209.36,0,2686.144,208.32,0,San Luis Potosi
15380,2686.144,85.19,0,2686.144,85.75,0,San Luis Potosi
15381,2686.144,197.97,0,2686.144,196.93,0,San Luis Potosi
15382,2686.144,54.31,0,2686.144,55.04,0,San Luis Potosi
15383,2686.144,175.3,0,2686.144,174.52,0,San Luis Potosi
15384,2686.144,97.09,0,2686.144,97.49,0,San Luis Potosi
15385,2686.144,93.85,0,2686.144,95.11,0,San Luis Potosi
15386,2686.144,138.73,0,2686.144,142.54,0,San Luis Potosi
15387,2686.144,144.45,0,2686.144,145.32,0,San Luis Potosi
15388,2686.144,144.48,0,2686.144,147.05,0,San Luis Potosi
15389,2686.144,63.2,0,2686.144,63.93,0,San Luis Potosi
15390,2686.144,159.3,0,2686.144,161.84,0,San Luis Potosi
15391,2686.144,94.66,0,2686.144,95.01,0,San Luis Potosi
15392,2686.144,108.61,0,2686.144,109.36,0,San Luis Potosi
15393,2686.144,61.63,0,2686.144,63.42,0,San Luis Potosi
15394,2686.144,0.0,0,2686.144,77.45,0,Jalisco
15395,2686.144,106.31,0,2686.144,106.2,0,San Luis Potosi
15396,2686.144,91.13,0,2686.144,92.64,0,San Luis Potosi
15397,2686.144,85.43,0,2686.144,85.97,0,San Luis Potosi
15398,2686.144,56.17,0,2686.144,57.57,0,San Luis Potosi
15399,2686.144,160.23,0,2686.144,162.08,0,San Luis Potosi
15400,2686.144,139.64,0,2686.144,143.52,1,Jalisco
15401,2686.144,86.74,0,2686.144,87.27,0,San Luis Potosi
15402,2686.144,156.7,0,2686.144,155.9,0,Jalisco
15403,2686.144,136.9,0,2686.144,138.83,0,San Luis Potosi
15404,2686.144,87.94,0,2686.144,88.47,0,San Luis Potosi
15405,2686.144,227.73,1,2686.144,226.65,0,San Luis Potosi
15406,2686.144,91.86,0,2686.144,92.4,0,San Luis Potosi
15407,2686.144,84.92,0,2686.144,85.41,0,San Luis Potosi
15408,2686.144,149.95,0,2686.144,151.91,0,San Luis Potosi
15409,2686.144,86.38,0,2686.144,86.9,0,San Luis Potosi
15410,2686.144,143.4,0,2686.144,144.4,0,San Luis Potosi
15411,2686.144,88.48,0,2686.144,88.01,0,San Luis Potosi
15412,2686.144,143.88,0,2686.144,145.64,0,Jalisco
15413,2686.144,93.47,0,2686.144,94.03,0,San Luis Potosi
15414,2686.144,107.67,0,2686.144,108.33,0,San Luis Potosi
15415,2686.144,83.88,0,2686.144,84.45,0,San Luis Potosi
15416,2686.144,144.2,0,2686.144,146.25,0,San Luis Potosi
15417,2686.144,121.88,0,2686.144,122.75,0,San Luis Potosi
15418,2686.144,144.15,1,2686.144,141.83,0,San Luis Potosi
15419,2686.144,192.38,0,2686.144,193.74,0,San Luis Potosi
15420,2686.144,199.12,0,2686.144,200.29,0,San Luis Potosi
15421,2686.144,86.06,0,2686.144,86.57,0,San Luis Potosi
15422,2686.144,171.24,0,2686.144,172.44,0,San Luis Potosi
15423,2686.144,112.76,0,2686.144,116.4,0,San Luis Potosi
15424,2686.144,111.09,0,2686.144,112.78,0,San Luis Potosi
15425,2686.144,105.98,1,2686.144,105.42,0,San Luis Potosi
15426,2686.144,88.43,0,2686.144,88.96,0,San Luis Potosi
15427,2686.144,115.76,0,2686.144,116.42,0,San Luis Potosi
15428,2686.144,180.84,1,2686.144,181.87,0,San Luis Potosi
15429,2686.144,87.11,0,2686.144,91.9,0,San Luis Potosi
15430,2686.144,129.4,0,2686.144,130.6,0,San Luis Potosi
15431,2686.144,99.62,0,2686.144,99.22,0,San Luis Potosi
15432,2686.144,86.86,0,2686.144,87.37,0,San Luis Potosi
15433,2686.144,93.35,0,2686.144,93.92,0,San Luis Potosi
15434,2686.144,89.7,1,2686.144,91.23,1,San Luis Potosi
15435,2686.144,88.16,0,2686.144,88.69,0,San Luis Potosi
15436,2686.144,104.57,0,2686.144,104.57,0,San Luis Potosi
15437,2686.144,176.24,0,2686.144,175.97,0,San Luis Potosi
15438,2686.144,150.3,0,2686.144,151.2,0,San Luis Potosi
15439,2686.144,97.07,0,2686.144,98.55,0,San Luis Potosi
15440,2686.144,86.58,0,2686.144,87.1,0,San Luis Potosi
15441,2686.144,156.64,0,2686.144,157.59,0,San Luis Potosi
15442,2686.144,157.07,0,2686.144,156.83,0,San Luis Potosi
15443,2686.144,161.91,0,2686.144,164.63,0,San Luis Potosi
15444,2686.144,62.02,0,2686.144,66.57,0,San Luis Potosi
15445,2686.144,208.98,0,2686.144,207.99,0,San Luis Potosi
15446,2686.144,96.61,0,2686.144,97.15,0,San Luis Potosi
15447,2686.144,151.11,0,2686.144,154.02,0,San Luis Potosi
15448,2686.144,145.51,0,2686.144,144.8,0,San Luis Potosi
15449,2686.144,114.36,0,2686.144,117.97,0,San Luis Potosi
15450,2686.144,152.41,0,2686.144,154.43,0,San Luis Potosi
15451,2686.144,124.88,1,2686.144,126.59,1,San Luis Potosi
15452,2686.144,68.07,0,2686.144,69.76,0,San Luis Potosi
15453,2686.144,219.58,0,2686.144,223.37,0,Jalisco
15454,2686.144,142.81,0,2686.144,145.76,0,San Luis Potosi
15455,2686.144,138.92,0,2686.144,144.31,0,San Luis Potosi
15456,2686.144,89.24,0,2686.144,88.77,0,San Luis Potosi
15457,2686.144,104.46,0,2686.144,103.99,0,San Luis Potosi
15458,2686.144,156.28,0,2686.144,157.22,0,San Luis Potosi
15459,2686.144,154.03,0,2686.144,154.93,0,San Luis Potosi
15460,2686.144,86.65,0,2686.144,87.16,0,San Luis Potosi
15461,2686.144,69.56,0,2686.144,70.48,0,San Luis Potosi
15462,2686.144,150.03,0,2686.144,149.8,0,San Luis Potosi
15463,2686.144,65.38,0,2686.144,66.52,0,San Luis Potosi
15464,2686.144,148.25,0,2686.144,147.88,0,San Luis Potosi
15465,2686.144,88.63,0,2686.144,90.16,0,Jalisco
15466,2686.144,86.27,0,2686.144,86.8,0,San Luis Potosi
15467,2686.144,81.91,0,2686.144,82.55,0,San Luis Potosi
15468,2686.144,159.62,0,2686.144,160.54,0,San Luis Potosi
15469,2686.144,90.52,2,2686.144,90.06,1,Jalisco
15470,2686.144,45.69,1,2686.144,47.44,0,San Luis Potosi
15471,2686.144,212.09,0,2686.144,210.97,0,Jalisco
15472,2686.144,90.57,0,2686.144,91.09,0,San Luis Potosi
15473,2686.144,102.46,0,2686.144,101.98,0,San Luis Potosi
15474,2686.144,166.18,0,2686.144,168.31,0,San Luis Potosi
15475,2686.144,182.41,1,2686.144,185.36,1,San Luis Potosi
15476,2686.144,192.3,0,2686.144,194.19,0,San Luis Potosi
15477,2686.144,137.56,0,2686.144,138.6,0,San Luis Potosi
15478,2686.144,88.87,0,2686.144,89.39,0,San Luis Potosi
15479,2686.144,95.82,0,2686.144,97.48,0,San Luis Potosi
15480,2686.144,17.16,0,2686.144,21.61,0,San Luis Potosi
15481,2686.144,80.08,0,2686.144,80.98,0,San Luis Potosi
15482,2686.144,101.71,0,2686.144,102.7,0,San Luis Potosi
