key,vsm_enero,vsm_febrero,PagosVencidos_enero,PagosVencidos_febrero,RemainingDebt_enero,RemainingDebt_febrero,estado
345,2686.1440000000002,2686.1440000000002,0,0,143.51,144.11,Estado de Mexico
346,2686.1440000000002,2686.1440000000002,0,0,68.46,66.87,Distrito Federal
347,2686.1440000000002,2686.1440000000002,0,0,133.18,132.62,Estado de Mexico
348,2686.1440000000002,2686.1440000000002,0,0,39.46,39.12,Estado de Mexico
349,2686.1440000000002,2686.1440000000002,0,0,79.24,78.05,Estado de Mexico
350,2686.1440000000002,2686.1440000000002,0,0,223.31,222.38,Distrito Federal
351,2686.1440000000002,2686.1440000000002,0,0,101.2,100.3,Estado de Mexico
352,2686.1440000000002,2686.1440000000002,0,0,271.32,270.14,Distrito Federal
353,2686.1440000000002,2686.1440000000002,0,0,161.48,162.46,Distrito Federal
354,2686.1440000000002,2686.1440000000002,0,0,42.4,42.25,Distrito Federal
355,2686.1440000000002,2686.1440000000002,0,0,116.01,114.99,Estado de Mexico
356,2686.1440000000002,2686.1440000000002,0,0,329.5,326.53,Estado de Mexico
357,2686.1440000000002,2686.1440000000002,0,0,110.74,110.29,Distrito Federal
358,2686.1440000000002,2686.1440000000002,0,0,47.88,46.75,Estado de Mexico
359,2686.1440000000002,2686.1440000000002,0,0,184.31,183.63,Estado de Mexico
360,2686.1440000000002,2686.1440000000002,0,0,239.54,238.51,Estado de Mexico
361,2686.1440000000002,2686.1440000000002,0,0,316.29,296.93,Estado de Mexico
362,2686.1440000000002,2686.1440000000002,0,0,546.27,544.02,Jalisco
363,2686.1440000000002,2686.1440000000002,0,0,188.68,187.93,Estado de Mexico
364,2686.1440000000002,2686.1440000000002,0,0,119.86,119.32,Estado de Mexico
365,2686.1440000000002,2686.1440000000002,0,0,112.9,112.39,Estado de Mexico
366,2686.1440000000002,2686.1440000000002,0,0,34.17,34.04,Estado de Mexico
367,2686.1440000000002,2686.1440000000002,0,0,125.68,126.43,Distrito Federal
368,2686.1440000000002,2686.1440000000002,0,0,524.46,521.91,Estado de Mexico
369,2686.1440000000002,2686.1440000000002,0,0,231.32,230.31,Distrito Federal
370,2686.1440000000002,2686.1440000000002,0,0,130.32,129.77,Distrito Federal
371,2686.1440000000002,2686.1440000000002,0,0,102.32,101.87,Estado de Mexico
372,2686.1440000000002,2686.1440000000002,0,0,168.14,167.45,Distrito Federal
373,2686.1440000000002,2686.1440000000002,0,0,54.74,54.58,Estado de Mexico
374,2686.1440000000002,2686.1440000000002,0,0,183.0,180.56,Quintana Roo
375,2686.1440000000002,2686.1440000000002,0,0,82.8,82.46,Estado de Mexico
376,2686.1440000000002,2686.1440000000002,0,0,91.55,91.15,Estado de Mexico
377,2686.1440000000002,2686.1440000000002,1,1,194.84,194.1,Estado de Mexico
378,2686.1440000000002,2686.1440000000002,0,0,174.87,174.12,Estado de Mexico
379,2686.1440000000002,2686.1440000000002,0,0,356.25,354.63,Estado de Mexico
380,2686.1440000000002,2686.1440000000002,0,0,114.16,113.71,Estado de Mexico
381,2686.1440000000002,2686.1440000000002,0,0,112.54,112.05,Quintana Roo
382,2686.1440000000002,2686.1440000000002,0,0,97.14,97.59,Estado de Mexico
383,2686.1440000000002,2686.1440000000002,0,0,146.99,145.78,Estado de Mexico
384,2686.1440000000002,2686.1440000000002,0,0,176.58,175.83,Estado de Mexico
385,2686.1440000000002,2686.1440000000002,0,0,199.78,201.08,Distrito Federal
386,2686.1440000000002,2686.1440000000002,0,0,128.94,128.41,Estado de Mexico
387,2686.1440000000002,2686.1440000000002,0,0,178.8,174.79,Distrito Federal
388,2686.1440000000002,2686.1440000000002,1,1,239.78,241.4,Jalisco
389,2686.1440000000002,2686.1440000000002,0,0,21.05,20.91,Estado de Mexico
390,2686.1440000000002,2686.1440000000002,0,0,96.18,95.76,Distrito Federal
391,2686.1440000000002,2686.1440000000002,0,0,136.48,135.87,Distrito Federal
392,2686.1440000000002,2686.1440000000002,0,0,55.58,54.38,Nuevo Leon
393,2686.1440000000002,2686.1440000000002,0,0,179.29,178.49,Estado de Mexico
394,2686.1440000000002,2686.1440000000002,0,0,120.23,119.71,Quintana Roo
395,2686.1440000000002,2686.1440000000002,0,0,139.02,138.43,Estado de Mexico
396,2686.1440000000002,2686.1440000000002,0,0,80.89,80.58,Estado de Mexico
397,2686.1440000000002,2686.1440000000002,0,0,298.01,296.82,Estado de Mexico
398,2686.1440000000002,2686.1440000000002,0,0,449.53,440.02,Estado de Mexico
399,2686.1440000000002,2686.1440000000002,2,0,165.71,165.34,Distrito Federal
400,2686.1440000000002,2686.1440000000002,0,1,94.44,95.01,Estado de Mexico
401,2686.1440000000002,2686.1440000000002,0,0,208.62,209.93,Estado de Mexico
402,2686.1440000000002,2686.1440000000002,0,0,195.58,194.72,Distrito Federal
403,2686.1440000000002,2686.1440000000002,0,0,244.41,243.4,Distrito Federal
404,2686.1440000000002,2686.1440000000002,0,0,138.32,137.74,Distrito Federal
405,2686.1440000000002,2686.1440000000002,0,0,88.18,87.8,Estado de Mexico
406,2686.1440000000002,2686.1440000000002,0,0,258.21,257.18,Estado de Mexico
407,2686.1440000000002,2686.1440000000002,0,0,71.68,70.05,Estado de Mexico
408,2686.1440000000002,2686.1440000000002,0,0,132.71,132.13,Estado de Mexico
409,2686.1440000000002,2686.1440000000002,0,0,385.61,383.9,Estado de Mexico
410,2686.1440000000002,2686.1440000000002,0,0,213.97,213.1,Distrito Federal
411,2686.1440000000002,2686.1440000000002,1,1,137.24,133.82,Estado de Mexico
412,2686.1440000000002,2686.1440000000002,0,0,18.13,15.03,Estado de Mexico
413,2686.1440000000002,2686.1440000000002,0,0,99.8,95.74,Distrito Federal
414,2686.1440000000002,2686.1440000000002,0,0,153.04,152.42,Distrito Federal
415,2686.1440000000002,2686.1440000000002,0,0,151.37,149.3,Quintana Roo
416,2686.1440000000002,2686.1440000000002,0,0,136.57,136.03,Estado de Mexico
417,2686.1440000000002,2686.1440000000002,0,0,166.64,165.15,Estado de Mexico
418,2686.1440000000002,2686.1440000000002,0,0,141.88,141.26,Estado de Mexico
419,2686.1440000000002,2686.1440000000002,0,0,184.78,183.98,Estado de Mexico
420,2686.1440000000002,2686.1440000000002,0,0,149.34,148.2,Estado de Mexico
421,2686.1440000000002,2686.1440000000002,0,0,52.79,51.56,Estado de Mexico
422,2686.1440000000002,2686.1440000000002,0,0,96.34,95.94,Distrito Federal
423,2686.1440000000002,2686.1440000000002,0,0,128.49,125.38,Estado de Mexico
424,2686.1440000000002,2686.1440000000002,0,0,92.53,88.01,Estado de Mexico
425,2686.1440000000002,2686.1440000000002,0,0,343.48,338.27,Estado de Mexico
426,2686.1440000000002,2686.1440000000002,0,0,40.37,40.22,Estado de Mexico
427,2686.1440000000002,2686.1440000000002,0,0,118.03,117.5,Estado de Mexico
428,2686.1440000000002,2686.1440000000002,0,0,63.41,63.19,Estado de Mexico
429,2686.1440000000002,2686.1440000000002,1,1,166.7,162.92,Estado de Mexico
430,2686.1440000000002,2686.1440000000002,0,0,100.02,99.19,Estado de Mexico
431,2686.1440000000002,2686.1440000000002,0,0,128.19,127.17,Estado de Mexico
432,2686.1440000000002,2686.1440000000002,0,0,28.28,28.51,Distrito Federal
433,2686.1440000000002,2686.1440000000002,0,0,58.37,58.85,Estado de Mexico
434,2686.1440000000002,2686.1440000000002,0,0,82.48,81.74,Estado de Mexico
435,2686.1440000000002,2686.1440000000002,0,0,128.67,126.53,Distrito Federal
436,2686.1440000000002,2686.1440000000002,0,0,59.2,58.98,Distrito Federal
437,2686.1440000000002,2686.1440000000002,0,0,127.34,126.76,Estado de Mexico
438,2686.1440000000002,2686.1440000000002,0,0,295.05,296.73,Estado de Mexico
439,2686.1440000000002,2686.1440000000002,1,1,133.01,131.83,Estado de Mexico
440,2686.1440000000002,2686.1440000000002,0,0,137.64,137.04,Estado de Mexico
441,2686.1440000000002,2686.1440000000002,0,0,140.75,140.17,Estado de Mexico
442,2686.1440000000002,2686.1440000000002,0,0,106.45,105.97,Estado de Mexico
443,2686.1440000000002,2686.1440000000002,0,0,151.6,150.91,Distrito Federal
444,2686.1440000000002,2686.1440000000002,0,0,160.72,160.0,Estado de Mexico
445,2686.1440000000002,2686.1440000000002,0,0,78.3,78.03,Estado de Mexico
446,2686.1440000000002,2686.1440000000002,0,0,118.03,117.01,Estado de Mexico
447,2686.1440000000002,2686.1440000000002,0,0,85.99,85.6,Distrito Federal
448,2686.1440000000002,2686.1440000000002,0,0,99.32,98.87,Distrito Federal
449,2686.1440000000002,2686.1440000000002,0,0,87.25,86.54,Estado de Mexico
450,2686.1440000000002,2686.1440000000002,0,0,269.83,268.58,Distrito Federal
451,2686.1440000000002,2686.1440000000002,0,0,340.98,339.44,Estado de Mexico
452,2686.1440000000002,2686.1440000000002,0,0,150.73,149.65,Estado de Mexico
453,2686.1440000000002,2686.1440000000002,0,0,231.09,225.65,Estado de Mexico
454,2686.1440000000002,2686.1440000000002,0,0,234.72,233.77,Distrito Federal
455,2686.1440000000002,2686.1440000000002,0,0,231.32,230.29,Estado de Mexico
456,2686.1440000000002,2686.1440000000002,0,0,146.09,143.9,Distrito Federal
457,2686.1440000000002,2686.1440000000002,0,0,22.04,21.94,Distrito Federal
458,2686.1440000000002,2686.1440000000002,0,0,32.86,32.72,Estado de Mexico
459,2686.1440000000002,2686.1440000000002,0,0,135.11,134.5,Estado de Mexico
460,2686.1440000000002,2686.1440000000002,0,0,117.84,117.36,Estado de Mexico
461,2686.1440000000002,2686.1440000000002,0,0,192.72,191.87,Distrito Federal
462,2686.1440000000002,2686.1440000000002,0,0,62.29,62.06,Distrito Federal
463,2686.1440000000002,2686.1440000000002,0,0,58.49,58.28,Estado de Mexico
464,2686.1440000000002,2686.1440000000002,0,0,235.93,234.91,Distrito Federal
465,2686.1440000000002,2686.1440000000002,0,0,228.5,224.86,Estado de Mexico
466,2686.1440000000002,2686.1440000000002,0,1,172.94,172.16,Estado de Mexico
467,2686.1440000000002,2686.1440000000002,0,0,233.75,232.73,Estado de Mexico
468,2686.1440000000002,2686.1440000000002,0,0,486.93,479.86,Estado de Mexico
469,2686.1440000000002,2686.1440000000002,0,0,127.2,126.65,Estado de Mexico
470,2686.1440000000002,2686.1440000000002,0,0,79.26,78.92,Quintana Roo
471,2686.1440000000002,2686.1440000000002,0,0,133.62,133.05,Distrito Federal
472,2686.1440000000002,2686.1440000000002,0,0,120.94,120.36,Estado de Mexico
473,2686.1440000000002,2686.1440000000002,0,0,177.42,178.22,Estado de Mexico
474,2686.1440000000002,2686.1440000000002,0,0,173.05,172.4,Estado de Mexico
475,2686.1440000000002,2686.1440000000002,0,0,118.64,117.68,Estado de Mexico
476,2686.1440000000002,2686.1440000000002,0,0,136.9,136.31,Estado de Mexico
477,2686.1440000000002,2686.1440000000002,0,0,42.43,42.24,Estado de Mexico
478,2686.1440000000002,2686.1440000000002,0,0,247.2,244.97,Estado de Mexico
479,2686.1440000000002,2686.1440000000002,0,0,189.21,190.18,Estado de Mexico
480,2686.1440000000002,2686.1440000000002,0,0,175.45,174.71,Estado de Mexico
481,2686.1440000000002,2686.1440000000002,0,0,124.51,123.96,Estado de Mexico
482,2686.1440000000002,2686.1440000000002,0,0,273.74,272.62,Estado de Mexico
483,2686.1440000000002,2686.1440000000002,0,0,106.55,104.28,Estado de Mexico
484,2686.1440000000002,2686.1440000000002,0,0,133.96,133.44,Distrito Federal
485,2686.1440000000002,2686.1440000000002,0,0,409.65,412.08,Estado de Mexico
486,2686.1440000000002,2686.1440000000002,0,0,45.95,45.78,Estado de Mexico
487,2686.1440000000002,2686.1440000000002,0,0,9.53,9.47,Distrito Federal
488,2686.1440000000002,2686.1440000000002,0,0,54.41,52.26,Estado de Mexico
489,2686.1440000000002,2686.1440000000002,0,0,228.01,227.12,Distrito Federal
490,2686.1440000000002,2686.1440000000002,0,0,121.1,119.19,Estado de Mexico
491,2686.1440000000002,2686.1440000000002,0,1,61.7,60.4,Estado de Mexico
492,2686.1440000000002,2686.1440000000002,1,1,97.21,96.4,Estado de Mexico
493,2686.1440000000002,2686.1440000000002,0,0,176.1,175.34,Estado de Mexico
494,2686.1440000000002,2686.1440000000002,0,0,123.25,122.24,Estado de Mexico
495,2686.1440000000002,2686.1440000000002,1,0,121.87,118.84,Estado de Mexico
496,2686.1440000000002,2686.1440000000002,0,0,165.39,164.68,Sinaloa
497,2686.1440000000002,2686.1440000000002,1,1,343.7,342.44,Jalisco
498,2686.1440000000002,2686.1440000000002,1,0,106.97,105.39,Sinaloa
499,2686.1440000000002,2686.1440000000002,1,2,69.12,68.88,Sinaloa
500,2686.1440000000002,2686.1440000000002,0,0,169.04,168.29,Sinaloa
501,2686.1440000000002,2686.1440000000002,0,0,119.0,117.26,Sinaloa
502,2686.1440000000002,2686.1440000000002,0,0,129.58,129.92,Sinaloa
503,2686.1440000000002,2686.1440000000002,0,0,121.32,120.8,Sinaloa
504,2686.1440000000002,2686.1440000000002,0,1,163.41,162.73,Jalisco
505,2686.1440000000002,2686.1440000000002,0,0,235.53,228.96,Sinaloa
506,2686.1440000000002,2686.1440000000002,0,0,340.9,339.45,Sinaloa
507,2686.1440000000002,2686.1440000000002,0,0,204.95,204.12,Sinaloa
508,2686.1440000000002,2686.1440000000002,0,0,294.09,290.23,Sinaloa
509,2686.1440000000002,2686.1440000000002,0,0,80.03,79.69,Sinaloa
510,2686.1440000000002,2686.1440000000002,0,0,229.46,224.58,Sinaloa
511,2686.1440000000002,2686.1440000000002,0,0,463.37,457.41,Sinaloa
512,2686.1440000000002,2686.1440000000002,0,0,188.69,187.51,Sinaloa
513,2686.1440000000002,2686.1440000000002,0,0,263.95,258.45,Sinaloa
514,2686.1440000000002,2686.1440000000002,0,0,145.79,146.34,Quintana Roo
515,2686.1440000000002,2686.1440000000002,0,0,96.24,95.8,Quintana Roo
516,2686.1440000000002,2686.1440000000002,0,0,140.55,140.06,Quintana Roo
517,2686.1440000000002,2686.1440000000002,0,0,148.58,146.63,Quintana Roo
518,2686.1440000000002,2686.1440000000002,0,0,137.8,137.03,Quintana Roo
519,2686.1440000000002,2686.1440000000002,2,3,305.7,310.98,Quintana Roo
520,2686.1440000000002,2686.1440000000002,0,0,406.72,403.06,Quintana Roo
521,2686.1440000000002,2686.1440000000002,0,0,417.39,413.68,Quintana Roo
522,2686.1440000000002,2686.1440000000002,0,0,80.48,80.14,Quintana Roo
523,2686.1440000000002,2686.1440000000002,0,0,60.73,59.29,Quintana Roo
524,2686.1440000000002,2686.1440000000002,1,0,99.0,97.51,Quintana Roo
525,2686.1440000000002,2686.1440000000002,0,0,152.3,151.71,Quintana Roo
526,2686.1440000000002,2686.1440000000002,0,0,65.72,65.49,Quintana Roo
527,2686.1440000000002,2686.1440000000002,0,0,448.82,447.07,Quintana Roo
528,2686.1440000000002,2686.1440000000002,0,0,87.45,88.05,Quintana Roo
529,2686.1440000000002,2686.1440000000002,0,0,97.62,96.78,Quintana Roo
530,2686.1440000000002,2686.1440000000002,0,0,91.21,90.82,Quintana Roo
531,2686.1440000000002,2686.1440000000002,1,0,103.58,102.03,Quintana Roo
532,2686.1440000000002,2686.1440000000002,0,0,97.02,96.61,Quintana Roo
533,2686.1440000000002,2686.1440000000002,0,0,75.52,75.27,Quintana Roo
534,2686.1440000000002,2686.1440000000002,0,0,84.53,84.15,Quintana Roo
535,2686.1440000000002,2686.1440000000002,0,0,79.22,77.97,Quintana Roo
536,2686.1440000000002,2686.1440000000002,0,0,99.95,99.52,Quintana Roo
537,2686.1440000000002,2686.1440000000002,0,0,43.51,43.33,Quintana Roo
538,2686.1440000000002,2686.1440000000002,0,0,240.4,239.5,Jalisco
539,2686.1440000000002,2686.1440000000002,0,0,60.99,60.76,Jalisco
540,2686.1440000000002,2686.1440000000002,0,0,83.2,82.85,Quintana Roo
541,2686.1440000000002,2686.1440000000002,0,1,54.41,52.91,Quintana Roo
542,2686.1440000000002,2686.1440000000002,0,0,298.7,297.5,Quintana Roo
543,2686.1440000000002,2686.1440000000002,0,1,158.89,158.22,Quintana Roo
544,2686.1440000000002,2686.1440000000002,0,0,90.97,91.6,Quintana Roo
545,2686.1440000000002,2686.1440000000002,0,0,103.95,103.5,Quintana Roo
546,2686.1440000000002,2686.1440000000002,1,2,91.05,91.6,Quintana Roo
547,2686.1440000000002,2686.1440000000002,0,0,54.18,53.99,Quintana Roo
548,2686.1440000000002,2686.1440000000002,0,1,69.6,68.57,Quintana Roo
549,2686.1440000000002,2686.1440000000002,0,0,13.01,12.5,Quintana Roo
550,2686.1440000000002,2686.1440000000002,0,0,90.47,89.73,Quintana Roo
551,2686.1440000000002,2686.1440000000002,0,0,68.74,69.24,Quintana Roo
552,2686.1440000000002,2686.1440000000002,0,1,76.4,76.99,Quintana Roo
553,2686.1440000000002,2686.1440000000002,0,0,89.99,89.63,Quintana Roo
554,2686.1440000000002,2686.1440000000002,0,0,68.62,68.31,Quintana Roo
555,2686.1440000000002,2686.1440000000002,0,0,68.47,67.86,Quintana Roo
556,2686.1440000000002,2686.1440000000002,2,1,96.47,96.09,Quintana Roo
557,2686.1440000000002,2686.1440000000002,0,0,44.76,45.12,Quintana Roo
558,2686.1440000000002,2686.1440000000002,0,0,208.3,207.44,Quintana Roo
559,2686.1440000000002,2686.1440000000002,0,0,78.74,78.39,Quintana Roo
560,2686.1440000000002,2686.1440000000002,1,1,96.5,95.08,Quintana Roo
561,2686.1440000000002,2686.1440000000002,0,0,422.7,419.14,Quintana Roo
562,2686.1440000000002,2686.1440000000002,0,0,374.07,372.59,Quintana Roo
563,2686.1440000000002,2686.1440000000002,0,0,65.93,63.67,Quintana Roo
564,2686.1440000000002,2686.1440000000002,0,0,84.0,83.62,Quintana Roo
565,2686.1440000000002,2686.1440000000002,0,0,52.53,52.33,Quintana Roo
566,2686.1440000000002,2686.1440000000002,0,1,70.54,70.29,Jalisco
567,2686.1440000000002,2686.1440000000002,0,0,91.66,91.26,Quintana Roo
568,2686.1440000000002,2686.1440000000002,2,3,65.51,65.29,Quintana Roo
569,2686.1440000000002,2686.1440000000002,0,0,102.14,102.76,Quintana Roo
570,2686.1440000000002,2686.1440000000002,0,0,126.57,125.58,Quintana Roo
571,2686.1440000000002,2686.1440000000002,0,0,108.87,108.44,Quintana Roo
572,2686.1440000000002,2686.1440000000002,2,2,90.69,90.31,Quintana Roo
573,2686.1440000000002,2686.1440000000002,0,0,105.21,104.75,Quintana Roo
574,2686.1440000000002,2686.1440000000002,0,0,89.73,89.38,Quintana Roo
575,2686.1440000000002,2686.1440000000002,0,0,158.02,157.07,Quintana Roo
576,2686.1440000000002,2686.1440000000002,0,0,205.36,203.7,Quintana Roo
577,2686.1440000000002,2686.1440000000002,0,0,132.12,132.89,Jalisco
578,2686.1440000000002,2686.1440000000002,0,0,0.73,0.69,Quintana Roo
579,2686.1440000000002,2686.1440000000002,1,0,114.51,112.84,Quintana Roo
580,2686.1440000000002,2686.1440000000002,0,0,31.59,31.48,Quintana Roo
581,2686.1440000000002,2686.1440000000002,0,0,160.32,159.67,Quintana Roo
582,2686.1440000000002,2686.1440000000002,0,0,227.54,225.68,Quintana Roo
583,2686.1440000000002,2686.1440000000002,0,0,92.63,90.64,Jalisco
584,2686.1440000000002,2686.1440000000002,0,0,42.78,42.63,Quintana Roo
585,2686.1440000000002,2686.1440000000002,1,0,29.26,28.49,Jalisco
586,2686.1440000000002,2686.1440000000002,2,2,178.33,177.7,Quintana Roo
587,2686.1440000000002,2686.1440000000002,0,0,147.18,146.31,Quintana Roo
588,2686.1440000000002,2686.1440000000002,0,0,37.97,38.28,Quintana Roo
589,2686.1440000000002,2686.1440000000002,0,0,103.88,102.35,Quintana Roo
590,2686.1440000000002,2686.1440000000002,0,0,259.26,255.41,Quintana Roo
591,2686.1440000000002,2686.1440000000002,0,1,138.73,136.69,Quintana Roo
592,2686.1440000000002,2686.1440000000002,0,0,134.46,131.64,Quintana Roo
593,2686.1440000000002,2686.1440000000002,0,0,104.56,104.09,Quintana Roo
594,2686.1440000000002,2686.1440000000002,0,0,78.25,77.91,Quintana Roo
595,2686.1440000000002,2686.1440000000002,0,0,56.31,56.11,Quintana Roo
596,2686.1440000000002,2686.1440000000002,2,2,67.18,66.95,Quintana Roo
597,2686.1440000000002,2686.1440000000002,0,0,36.93,36.8,Quintana Roo
598,2686.1440000000002,2686.1440000000002,0,0,83.7,83.33,Quintana Roo
599,2686.1440000000002,2686.1440000000002,0,0,66.98,66.74,Quintana Roo
600,2686.1440000000002,2686.1440000000002,0,0,63.35,63.11,Quintana Roo
601,2686.1440000000002,2686.1440000000002,0,0,114.49,114.0,Quintana Roo
602,2686.1440000000002,2686.1440000000002,0,0,291.71,287.18,Quintana Roo
603,2686.1440000000002,2686.1440000000002,1,2,205.27,200.04,Quintana Roo
604,2686.1440000000002,2686.1440000000002,0,1,130.92,130.33,Quintana Roo
605,2686.1440000000002,2686.1440000000002,0,0,102.54,101.05,Quintana Roo
606,2686.1440000000002,2686.1440000000002,0,0,188.59,187.87,Quintana Roo
607,2686.1440000000002,2686.1440000000002,0,0,78.04,77.7,Quintana Roo
608,2686.1440000000002,2686.1440000000002,0,0,235.2,236.1,Quintana Roo
609,2686.1440000000002,2686.1440000000002,0,0,118.38,117.85,Quintana Roo
610,2686.1440000000002,2686.1440000000002,0,0,31.02,30.91,Quintana Roo
611,2686.1440000000002,2686.1440000000002,0,0,68.98,60.94,Quintana Roo
612,2686.1440000000002,2686.1440000000002,0,1,37.7,38.28,Quintana Roo
